"subject","version","assignmentId","trial_ind","ex_ind","question_ind","response","correct","cond","rt","stamp","id"
"A1LK30EUILW9QH","caus_thomas_fire_v4","3GM6G9ZBKNY5GMDB9HUP1KZEVPSTMM","8","2","0","Yes","1","1","7137","2017-10-11 15:53:34","1049"
"A2C4R0TBPZGWTD","caus_thomas_fire_v4","30X31N5D63R3ZLR7NEZUIO8SZPQASV","2","2","0","Yes","1","1","4505","2017-10-11 15:53:34","1050"
"A3S7I1TRSRWO73","caus_thomas_fire_v4","30BXRYBRP4YBGPGUDPJNWZYHIXBWH6","3","7","0","Yes","1","1","7390","2017-10-11 15:53:34","1051"
"A2C4R0TBPZGWTD","caus_thomas_fire_v4","30X31N5D63R3ZLR7NEZUIO8SZPQASV","3","8","0","Yes","1","1","4660","2017-10-11 15:53:34","1052"
"A1TOHQNC01HNO8","caus_thomas_fire_v4","3WI0P0II61TPWDU6SZQRIFB2YQ4DRC","7","4","0","Yes","1","1","3830","2017-10-11 15:53:35","1053"
"A3JDWMS5QJHREI","caus_thomas_fire_v4","3018Q3ZVOIRRY6RU8PZPSE3WDN7AR7","9","9","0","No","1","0","2225","2017-10-11 15:53:36","1054"
"A28LOT01MYVYYJ","caus_thomas_fire_v4","3PW9OPU9PQLE0YX9XGRVG52LX1L12V","7","2","0","Yes","1","0","5427","2017-10-11 15:53:36","1055"
"ALOX6TS3BTQ7W","caus_thomas_fire_v4","3TXD01ZLD4I4C93U3IK3KM4GSCEU4J","4","1","0","No","1","1","3169","2017-10-11 15:53:37","1056"
"A2C4R0TBPZGWTD","caus_thomas_fire_v4","30X31N5D63R3ZLR7NEZUIO8SZPQASV","4","7","0","Yes","1","1","5057","2017-10-11 15:53:37","1057"
"A1Y3IPBBZQTWR2
","caus_thomas_fire_v4","3WJEQKOXA83351SDAVKAMNLJ9PD1A2","8","4","0","Yes","1","1","3869","2017-10-11 15:53:37","1058"
"A2GBV3YLSRW4SH","caus_thomas_fire_v4","3ZQIG0FLQEHGYQBEIE0RB0PQQCMWVW","2","4","0","No","1","0","11986","2017-10-11 15:53:37","1059"
"A2TKGUJXGAL13U","caus_thomas_fire_v4","3QAPZX2QN4EET9CR1XNV20JBS9F20T","2","1","0","No","1","1","2891","2017-10-11 15:53:37","1060"
"A2UH8NYAK4PCGJ","caus_thomas_fire_v4","31JLPPHS2UVOH80T7I3BBBKLWQV3OV","5","6","0","No","1","0","11372","2017-10-11 15:53:37","1061"
"A1ZIIU5H8A40Z3","caus_thomas_fire_v4","3DIP6YHAPCTO6ETAPLVBXGYI8AH8EO","6","3","0","Yes","1","1","3291","2017-10-11 15:53:37","1062"
"A30NX5HEQGGFPP
","caus_thomas_fire_v4","30LB5CDZNCB4ZKF3Q4W9PBTIDIDZ0X","3","1","0","Yes","0","1","5012","2017-10-11 15:53:38","1063"
"A1HCTAULAAOC8A","caus_thomas_fire_v4","3BF51CHDTVBI8ZF9KIQ2P4PDHSWH0P","2","0","0","No","1","1","4355","2017-10-11 15:53:38","1064"
"A1C66QKNXGH895","caus_thomas_fire_v4","3UWN2HHPUY6AJ4LWWI4Z4USSYWONSR","3","7","0","No","1","0","5580","2017-10-11 15:53:38","1065"
"A15HCM2AMX95Z9","caus_thomas_fire_v4","3QRYMNZ7FYIBY4YBLI9PEZOE0F2NTG","6","4","0","No","1","0","5637","2017-10-11 15:53:38","1066"
"A197FECF831H95","caus_thomas_fire_v4","3AMYWKA6YBNNERNBQK19IEW56HX6O4","4","6","0","Yes","1","1","4617","2017-10-11 15:53:38","1067"
"A2S6QOCFC3EAYH","caus_thomas_fire_v4","374TNBHA8BWSINAXBGO5QABYKS7YQ3","9","0","0","No","1","0","4779","2017-10-11 15:53:39","1068"
"A3RGAY76J7MAZA","caus_thomas_fire_v4","37UEWGM5HT9V4IEUC66WHDAT9T11RA","5","5","0","No","1","0","5805","2017-10-11 15:53:39","1069"
"A2F3NS6UP6GTS4","caus_thomas_fire_v4","3TMSXRD2X610CEVGB0G24CIA18FW17","7","5","0","Yes","1","1","6118","2017-10-11 15:53:39","1070"
"A3DA81ZFKYYGFC","caus_thomas_fire_v4","39GAF6DQWR1NXPVBLQB6IAZWUZE1V3","0","6","0","No","1","0","7432","2017-10-11 15:53:39","1071"
"A3S7I1TRSRWO73","caus_thomas_fire_v4","30BXRYBRP4YBGPGUDPJNWZYHIXBWH6","4","4","0","Yes","1","1","5156","2017-10-11 15:53:40","1072"
"A28LOT01MYVYYJ","caus_thomas_fire_v4","3PW9OPU9PQLE0YX9XGRVG52LX1L12V","8","1","0","No","1","0","4195","2017-10-11 15:53:41","1073"
"A1LK30EUILW9QH","caus_thomas_fire_v4","3GM6G9ZBKNY5GMDB9HUP1KZEVPSTMM","9","9","0","Yes","1","1","6904","2017-10-11 15:53:42","1074"
"A2TKGUJXGAL13U","caus_thomas_fire_v4","3QAPZX2QN4EET9CR1XNV20JBS9F20T","3","9","0","Yes","1","1","3573","2017-10-11 15:53:42","1075"
"ALOX6TS3BTQ7W","caus_thomas_fire_v4","3TXD01ZLD4I4C93U3IK3KM4GSCEU4J","5","6","0","Yes","1","1","4574","2017-10-11 15:53:42","1076"
"A1Y3IPBBZQTWR2
","caus_thomas_fire_v4","3WJEQKOXA83351SDAVKAMNLJ9PD1A2","9","5","0","Yes","1","1","5000","2017-10-11 15:53:43","1077"
"A1ZIIU5H8A40Z3","caus_thomas_fire_v4","3DIP6YHAPCTO6ETAPLVBXGYI8AH8EO","7","2","0","Yes","1","1","4495","2017-10-11 15:53:43","1078"
"A3KYFEDDBCFQU1","caus_thomas_fire_v4","32M8BPYGATNFFY1E42XQA8D8OM1GIL","0","7","0","Yes","1","1","4012","2017-10-11 15:53:43","1079"
"A30NX5HEQGGFPP
","caus_thomas_fire_v4","30LB5CDZNCB4ZKF3Q4W9PBTIDIDZ0X","4","3","0","Yes","1","1","4650","2017-10-11 15:53:44","1080"
"A197FECF831H95","caus_thomas_fire_v4","3AMYWKA6YBNNERNBQK19IEW56HX6O4","5","9","0","Yes","1","1","5112","2017-10-11 15:53:44","1081"
"A2UH8NYAK4PCGJ","caus_thomas_fire_v4","31JLPPHS2UVOH80T7I3BBBKLWQV3OV","6","5","0","No","1","0","6438","2017-10-11 15:53:45","1082"
"A15HCM2AMX95Z9","caus_thomas_fire_v4","3QRYMNZ7FYIBY4YBLI9PEZOE0F2NTG","7","9","0","No","1","0","5767","2017-10-11 15:53:45","1083"
"A3RGAY76J7MAZA","caus_thomas_fire_v4","37UEWGM5HT9V4IEUC66WHDAT9T11RA","6","0","0","No","1","0","5101","2017-10-11 15:53:45","1084"
"A2F3NS6UP6GTS4","caus_thomas_fire_v4","3TMSXRD2X610CEVGB0G24CIA18FW17","8","4","0","Yes","1","1","4982","2017-10-11 15:53:45","1085"
"A1C66QKNXGH895","caus_thomas_fire_v4","3UWN2HHPUY6AJ4LWWI4Z4USSYWONSR","4","8","0","No","1","0","6288","2017-10-11 15:53:45","1086"
"A3S7I1TRSRWO73","caus_thomas_fire_v4","30BXRYBRP4YBGPGUDPJNWZYHIXBWH6","5","9","0","Yes","1","1","4086","2017-10-11 15:53:45","1087"
"A3DA81ZFKYYGFC","caus_thomas_fire_v4","39GAF6DQWR1NXPVBLQB6IAZWUZE1V3","1","7","0","No","1","0","4946","2017-10-11 15:53:45","1088"
"A2TKGUJXGAL13U","caus_thomas_fire_v4","3QAPZX2QN4EET9CR1XNV20JBS9F20T","4","5","0","Yes","1","1","3129","2017-10-11 15:53:46","1089"
"A25N0K40JAZTN1","caus_thomas_fire_v4","3K5TEWLKGVCYXVR9TXWCA9GIB1PIVC","0","9","0","No","1","0","6499","2017-10-11 15:53:46","1090"
"A1HCTAULAAOC8A","caus_thomas_fire_v4","3BF51CHDTVBI8ZF9KIQ2P4PDHSWH0P","3","1","0","No","1","1","7552","2017-10-11 15:53:47","1091"
"A1ZIIU5H8A40Z3","caus_thomas_fire_v4","3DIP6YHAPCTO6ETAPLVBXGYI8AH8EO","8","8","0","Yes","1","1","2754","2017-10-11 15:53:47","1092"
"A28LOT01MYVYYJ","caus_thomas_fire_v4","3PW9OPU9PQLE0YX9XGRVG52LX1L12V","9","5","0","No","1","0","4579","2017-10-11 15:53:47","1093"
"A2GBV3YLSRW4SH","caus_thomas_fire_v4","3ZQIG0FLQEHGYQBEIE0RB0PQQCMWVW","3","9","0","No","1","0","9085","2017-10-11 15:53:47","1094"
"ALOX6TS3BTQ7W","caus_thomas_fire_v4","3TXD01ZLD4I4C93U3IK3KM4GSCEU4J","6","4","0","Yes","1","1","4576","2017-10-11 15:53:48","1095"
"A3KYFEDDBCFQU1","caus_thomas_fire_v4","32M8BPYGATNFFY1E42XQA8D8OM1GIL","1","0","0","No","1","1","4129","2017-10-11 15:53:48","1096"
"A30NX5HEQGGFPP
","caus_thomas_fire_v4","30LB5CDZNCB4ZKF3Q4W9PBTIDIDZ0X","5","8","0","Yes","1","1","3765","2017-10-11 15:53:48","1097"
"A2C4R0TBPZGWTD","caus_thomas_fire_v4","30X31N5D63R3ZLR7NEZUIO8SZPQASV","5","5","0","Yes","1","1","3602","2017-10-11 15:53:49","1098"
"A2C4R0TBPZGWTD","caus_thomas_fire_v4","30X31N5D63R3ZLR7NEZUIO8SZPQASV","6","3","0","Yes","1","1","4251","2017-10-11 15:53:49","1099"
"A3S7I1TRSRWO73","caus_thomas_fire_v4","30BXRYBRP4YBGPGUDPJNWZYHIXBWH6","6","1","0","No","1","1","3293","2017-10-11 15:53:50","1100"
"A3RGAY76J7MAZA","caus_thomas_fire_v4","37UEWGM5HT9V4IEUC66WHDAT9T11RA","7","3","0","No","1","0","3836","2017-10-11 15:53:50","1102"
"A197FECF831H95","caus_thomas_fire_v4","3AMYWKA6YBNNERNBQK19IEW56HX6O4","6","5","0","Yes","1","1","4421","2017-10-11 15:53:50","1101"
"A15HCM2AMX95Z9","caus_thomas_fire_v4","3QRYMNZ7FYIBY4YBLI9PEZOE0F2NTG","8","6","0","No","1","0","4015","2017-10-11 15:53:50","1103"
"A2UH8NYAK4PCGJ","caus_thomas_fire_v4","31JLPPHS2UVOH80T7I3BBBKLWQV3OV","7","8","0","No","1","0","4621","2017-10-11 15:53:50","1104"
"A3KHOW5FW32RUL","caus_thomas_fire_v4","3VP0C6EFSGXZEO2ZD4MWQA70BHI6MP","0","7","0","No","1","0","10429","2017-10-11 15:53:51","1105"
"A3CMGKHSBTC2XQ","caus_thomas_fire_v4","3P1L2B7AD1Q5XCQIDO7B7XE2WCMLOR","0","2","0","Yes","1","1","3010","2017-10-11 15:53:51","1106"
"A2TKGUJXGAL13U","caus_thomas_fire_v4","3QAPZX2QN4EET9CR1XNV20JBS9F20T","5","8","0","Yes","1","1","3635","2017-10-11 15:53:51","1107"
"A1ZIIU5H8A40Z3","caus_thomas_fire_v4","3DIP6YHAPCTO6ETAPLVBXGYI8AH8EO","9","1","0","No","1","1","3051","2017-10-11 15:53:51","1108"
"A1NDSEXBYNOUOS","caus_thomas_fire_v4","3NLZY2D53PQ8IO3YS1ZFW292BD3QL3","0","5","0","No","1","0","5945","2017-10-11 15:53:51","1109"
"A1IWRYUOVXAB0Z","caus_thomas_fire_v4","3RUIQRXJBBPXRRNL0WRJFGA817HLLA","0","3","0","Yes","1","1","4141","2017-10-11 15:53:51","1110"
"A2F3NS6UP6GTS4","caus_thomas_fire_v4","3TMSXRD2X610CEVGB0G24CIA18FW17","9","2","0","Yes","1","1","6078","2017-10-11 15:53:52","1111"
"A3KYFEDDBCFQU1","caus_thomas_fire_v4","32M8BPYGATNFFY1E42XQA8D8OM1GIL","2","5","0","Yes","1","1","3123","2017-10-11 15:53:52","1112"
"A2C4R0TBPZGWTD","caus_thomas_fire_v4","30X31N5D63R3ZLR7NEZUIO8SZPQASV","7","4","0","Yes","1","1","4692","2017-10-11 15:53:52","1113"
"A30NX5HEQGGFPP
","caus_thomas_fire_v4","30LB5CDZNCB4ZKF3Q4W9PBTIDIDZ0X","6","9","0","Yes","1","1","2986","2017-10-11 15:53:52","1114"
"A1C66QKNXGH895","caus_thomas_fire_v4","3UWN2HHPUY6AJ4LWWI4Z4USSYWONSR","5","3","0","No","1","0","6175","2017-10-11 15:53:53","1115"
"A1HCTAULAAOC8A","caus_thomas_fire_v4","3BF51CHDTVBI8ZF9KIQ2P4PDHSWH0P","4","8","0","Yes","1","1","5223","2017-10-11 15:53:53","1116"
"A3DA81ZFKYYGFC","caus_thomas_fire_v4","39GAF6DQWR1NXPVBLQB6IAZWUZE1V3","2","9","0","No","1","0","6512","2017-10-11 15:53:53","1117"
"A2GBV3YLSRW4SH","caus_thomas_fire_v4","3ZQIG0FLQEHGYQBEIE0RB0PQQCMWVW","4","3","0","No","1","0","4968","2017-10-11 15:53:53","1118"
"A25N0K40JAZTN1","caus_thomas_fire_v4","3K5TEWLKGVCYXVR9TXWCA9GIB1PIVC","1","6","0","No","1","0","6442","2017-10-11 15:53:54","1119"
"A3S7I1TRSRWO73","caus_thomas_fire_v4","30BXRYBRP4YBGPGUDPJNWZYHIXBWH6","7","3","0","Yes","1","1","3125","2017-10-11 15:53:54","1120"
"ALOX6TS3BTQ7W","caus_thomas_fire_v4","3TXD01ZLD4I4C93U3IK3KM4GSCEU4J","7","2","0","Yes","1","1","5295","2017-10-11 15:53:54","1121"
"A9AGWXBGQV61L","caus_thomas_fire_v4","3GFK2QRXX9IZ0WWZCNIE72VRDOL5WZ","0","3","0","No","1","0","6709","2017-10-11 15:53:54","1122"
"A3CMGKHSBTC2XQ","caus_thomas_fire_v4","3P1L2B7AD1Q5XCQIDO7B7XE2WCMLOR","1","9","0","No","0","1","2855","2017-10-11 15:53:54","1123"
"A197FECF831H95","caus_thomas_fire_v4","3AMYWKA6YBNNERNBQK19IEW56HX6O4","7","8","0","Yes","1","1","3827","2017-10-11 15:53:55","1124"
"A3RGAY76J7MAZA","caus_thomas_fire_v4","37UEWGM5HT9V4IEUC66WHDAT9T11RA","8","1","0","No","1","0","3953","2017-10-11 15:53:55","1125"
"A15HCM2AMX95Z9","caus_thomas_fire_v4","3QRYMNZ7FYIBY4YBLI9PEZOE0F2NTG","9","2","0","Yes","1","0","4039","2017-10-11 15:53:55","1126"
"A2TKGUJXGAL13U","caus_thomas_fire_v4","3QAPZX2QN4EET9CR1XNV20JBS9F20T","6","0","0","No","1","1","3497","2017-10-11 15:53:55","1127"
"A1IWRYUOVXAB0Z","caus_thomas_fire_v4","3RUIQRXJBBPXRRNL0WRJFGA817HLLA","1","0","0","No","1","1","2980","2017-10-11 15:53:55","1128"
"A38R7SIVV118KT","caus_thomas_fire_v4","3JCG6DTRV3RJ9LJBK67BDO8WLJQQQS","0","4","0","No","1","0","8157","2017-10-11 15:53:56","1129"
"A3KYFEDDBCFQU1","caus_thomas_fire_v4","32M8BPYGATNFFY1E42XQA8D8OM1GIL","3","9","0","Yes","1","1","2939","2017-10-11 15:53:56","1130"
"A30NX5HEQGGFPP
","caus_thomas_fire_v4","30LB5CDZNCB4ZKF3Q4W9PBTIDIDZ0X","7","7","0","Yes","1","1","2992","2017-10-11 15:53:56","1131"
"A2C4R0TBPZGWTD","caus_thomas_fire_v4","30X31N5D63R3ZLR7NEZUIO8SZPQASV","8","9","0","Yes","1","1","3432","2017-10-11 15:53:58","1132"
"ALOX6TS3BTQ7W","caus_thomas_fire_v4","3TXD01ZLD4I4C93U3IK3KM4GSCEU4J","8","8","0","Yes","1","1","3702","2017-10-11 15:53:59","1133"
"A3S7I1TRSRWO73","caus_thomas_fire_v4","30BXRYBRP4YBGPGUDPJNWZYHIXBWH6","8","2","0","Yes","1","1","3933","2017-10-11 15:53:59","1134"
"A3KHOW5FW32RUL","caus_thomas_fire_v4","3VP0C6EFSGXZEO2ZD4MWQA70BHI6MP","1","3","0","No","1","0","7381","2017-10-11 15:53:59","1135"
"A197FECF831H95","caus_thomas_fire_v4","3AMYWKA6YBNNERNBQK19IEW56HX6O4","8","7","0","Yes","1","1","3091","2017-10-11 15:53:59","1136"
"A2TKGUJXGAL13U","caus_thomas_fire_v4","3QAPZX2QN4EET9CR1XNV20JBS9F20T","7","7","0","Yes","1","1","2845","2017-10-11 15:53:59","1137"
"A1HCTAULAAOC8A","caus_thomas_fire_v4","3BF51CHDTVBI8ZF9KIQ2P4PDHSWH0P","5","7","0","Yes","1","1","5482","2017-10-11 15:53:59","1139"
"A1IWRYUOVXAB0Z","caus_thomas_fire_v4","3RUIQRXJBBPXRRNL0WRJFGA817HLLA","2","5","0","Yes","1","1","3030","2017-10-11 15:53:59","1138"
"A3DA81ZFKYYGFC","caus_thomas_fire_v4","39GAF6DQWR1NXPVBLQB6IAZWUZE1V3","3","4","0","No","1","0","5515","2017-10-11 15:54:00","1140"
"A25N0K40JAZTN1","caus_thomas_fire_v4","3K5TEWLKGVCYXVR9TXWCA9GIB1PIVC","2","8","0","No","1","0","5283","2017-10-11 15:54:00","1141"
"A2GBV3YLSRW4SH","caus_thomas_fire_v4","3ZQIG0FLQEHGYQBEIE0RB0PQQCMWVW","5","7","0","No","1","0","5637","2017-10-11 15:54:00","1142"
"A3KYFEDDBCFQU1","caus_thomas_fire_v4","32M8BPYGATNFFY1E42XQA8D8OM1GIL","4","3","0","Yes","1","1","2753","2017-10-11 15:54:00","1143"
"A1NDSEXBYNOUOS","caus_thomas_fire_v4","3NLZY2D53PQ8IO3YS1ZFW292BD3QL3","1","9","0","No","1","0","7897","2017-10-11 15:54:00","1144"
"A3RGAY76J7MAZA","caus_thomas_fire_v4","37UEWGM5HT9V4IEUC66WHDAT9T11RA","9","7","0","No","1","0","4764","2017-10-11 15:54:01","1145"
"A2C4R0TBPZGWTD","caus_thomas_fire_v4","30X31N5D63R3ZLR7NEZUIO8SZPQASV","9","6","0","Yes","1","1","3457","2017-10-11 15:54:01","1146"
"A9AGWXBGQV61L","caus_thomas_fire_v4","3GFK2QRXX9IZ0WWZCNIE72VRDOL5WZ","1","8","0","No","1","0","6461","2017-10-11 15:54:02","1147"
"A3CMGKHSBTC2XQ","caus_thomas_fire_v4","3P1L2B7AD1Q5XCQIDO7B7XE2WCMLOR","2","3","0","No","0","1","6407","2017-10-11 15:54:02","1148"
"AUDADS1HJVX6V","caus_thomas_fire_v4","3RKNTXVS3MZKX0PWXD3CKLSML9N4AI","0","5","0","No","1","0","7697","2017-10-11 15:54:02","1149"
"A30NX5HEQGGFPP
","caus_thomas_fire_v4","30LB5CDZNCB4ZKF3Q4W9PBTIDIDZ0X","8","6","0","Yes","1","1","4753","2017-10-11 15:54:02","1150"
"A38R7SIVV118KT","caus_thomas_fire_v4","3JCG6DTRV3RJ9LJBK67BDO8WLJQQQS","1","6","0","No","1","0","5427","2017-10-11 15:54:03","1151"
"A2TKGUJXGAL13U","caus_thomas_fire_v4","3QAPZX2QN4EET9CR1XNV20JBS9F20T","8","6","0","Yes","1","1","2613","2017-10-11 15:54:03","1152"
"ALOX6TS3BTQ7W","caus_thomas_fire_v4","3TXD01ZLD4I4C93U3IK3KM4GSCEU4J","9","0","0","No","1","1","3225","2017-10-11 15:54:03","1153"
"A3S7I1TRSRWO73","caus_thomas_fire_v4","30BXRYBRP4YBGPGUDPJNWZYHIXBWH6","9","8","0","Yes","1","1","3621","2017-10-11 15:54:03","1154"
"A197FECF831H95","caus_thomas_fire_v4","3AMYWKA6YBNNERNBQK19IEW56HX6O4","9","0","0","No","1","1","3878","2017-10-11 15:54:04","1155"
"A1IWRYUOVXAB0Z","caus_thomas_fire_v4","3RUIQRXJBBPXRRNL0WRJFGA817HLLA","3","4","0","Yes","1","1","3708","2017-10-11 15:54:04","1156"
"A3KYFEDDBCFQU1","caus_thomas_fire_v4","32M8BPYGATNFFY1E42XQA8D8OM1GIL","5","8","0","Yes","1","1","3116","2017-10-11 15:54:04","1157"
"A14F6ZMFA960GN","caus_thomas_fire_v4","35GMH2SV3EIRR6GQW2K7U2OINFLOE7","0","1","0","No","1","1","7380","2017-10-11 15:54:04","1158"
"A21V515QXW2NTP","caus_thomas_fire_v4","3DI28L7YXAF6VE9PQ0MWI6BAU4BE1A","0","0","0","Yes","0","1","8967","2017-10-11 15:54:05","1159"
"A345I15D5LHTE7","caus_thomas_fire_v4","3P4MQ7TPPXD919FXI6DVNAIYDJPBBQ","0","3","0","Yes","1","1","8613","2017-10-11 15:54:05","1160"
"A25N0K40JAZTN1","caus_thomas_fire_v4","3K5TEWLKGVCYXVR9TXWCA9GIB1PIVC","3","4","0","No","1","0","4416","2017-10-11 15:54:05","1161"
"A1OZPLHNIU1519","caus_thomas_fire_v4","3NLZY2D53PQ8IO3YS1ZFW292BD4LQZ","0","8","0","Yes","1","1","5256","2017-10-11 15:54:06","1162"
"A1NDSEXBYNOUOS","caus_thomas_fire_v4","3NLZY2D53PQ8IO3YS1ZFW292BD3QL3","2","3","0","No","1","0","4883","2017-10-11 15:54:06","1163"
"A3DA81ZFKYYGFC","caus_thomas_fire_v4","39GAF6DQWR1NXPVBLQB6IAZWUZE1V3","4","3","0","No","1","0","5283","2017-10-11 15:54:06","1164"
"A3KHOW5FW32RUL","caus_thomas_fire_v4","3VP0C6EFSGXZEO2ZD4MWQA70BHI6MP","2","2","0","Yes","1","0","6221","2017-10-11 15:54:06","1165"
"A3CMGKHSBTC2XQ","caus_thomas_fire_v4","3P1L2B7AD1Q5XCQIDO7B7XE2WCMLOR","3","4","0","No","0","1","3406","2017-10-11 15:54:06","1166"
"A1IWRYUOVXAB0Z","caus_thomas_fire_v4","3RUIQRXJBBPXRRNL0WRJFGA817HLLA","4","1","0","No","1","1","1739","2017-10-11 15:54:07","1167"
"A2GBV3YLSRW4SH","caus_thomas_fire_v4","3ZQIG0FLQEHGYQBEIE0RB0PQQCMWVW","6","1","0","No","1","0","5984","2017-10-11 15:54:07","1168"
"A1HCTAULAAOC8A","caus_thomas_fire_v4","3BF51CHDTVBI8ZF9KIQ2P4PDHSWH0P","6","5","0","Yes","1","1","6550","2017-10-11 15:54:07","1169"
"A2TKGUJXGAL13U","caus_thomas_fire_v4","3QAPZX2QN4EET9CR1XNV20JBS9F20T","9","4","0","Yes","1","1","3212","2017-10-11 15:54:07","1170"
"A2UH8NYAK4PCGJ","caus_thomas_fire_v4","31JLPPHS2UVOH80T7I3BBBKLWQV3OV","8","1","0","Yes","0","0","15862","2017-10-11 15:54:07","1171"
"A30NX5HEQGGFPP
","caus_thomas_fire_v4","30LB5CDZNCB4ZKF3Q4W9PBTIDIDZ0X","9","0","0","Yes","0","1","4224","2017-10-11 15:54:07","1172"
"AUDADS1HJVX6V","caus_thomas_fire_v4","3RKNTXVS3MZKX0PWXD3CKLSML9N4AI","1","1","0","No","1","0","4866","2017-10-11 15:54:08","1173"
"A3KYFEDDBCFQU1","caus_thomas_fire_v4","32M8BPYGATNFFY1E42XQA8D8OM1GIL","6","6","0","Yes","1","1","2722","2017-10-11 15:54:08","1174"
"A9AGWXBGQV61L","caus_thomas_fire_v4","3GFK2QRXX9IZ0WWZCNIE72VRDOL5WZ","2","9","0","No","1","0","4895","2017-10-11 15:54:08","1175"
"A38R7SIVV118KT","caus_thomas_fire_v4","3JCG6DTRV3RJ9LJBK67BDO8WLJQQQS","2","1","0","No","1","0","4768","2017-10-11 15:54:08","1176"
"A14F6ZMFA960GN","caus_thomas_fire_v4","35GMH2SV3EIRR6GQW2K7U2OINFLOE7","1","9","0","Yes","1","1","3607","2017-10-11 15:54:09","1177"
"A1C66QKNXGH895","caus_thomas_fire_v4","3UWN2HHPUY6AJ4LWWI4Z4USSYWONSR","6","1","0","No","1","0","16152","2017-10-11 15:54:10","1178"
"A1IWRYUOVXAB0Z","caus_thomas_fire_v4","3RUIQRXJBBPXRRNL0WRJFGA817HLLA","5","7","0","Yes","1","1","2791","2017-10-11 15:54:11","1179"
"A3CMGKHSBTC2XQ","caus_thomas_fire_v4","3P1L2B7AD1Q5XCQIDO7B7XE2WCMLOR","4","7","0","No","0","1","3320","2017-10-11 15:54:11","1180"
"A1OZPLHNIU1519","caus_thomas_fire_v4","3NLZY2D53PQ8IO3YS1ZFW292BD4LQZ","1","5","0","Yes","1","1","4104","2017-10-11 15:54:11","1181"
"A21V515QXW2NTP","caus_thomas_fire_v4","3DI28L7YXAF6VE9PQ0MWI6BAU4BE1A","1","9","0","Yes","1","1","5189","2017-10-11 15:54:11","1182"
"A3KYFEDDBCFQU1","caus_thomas_fire_v4","32M8BPYGATNFFY1E42XQA8D8OM1GIL","7","1","0","No","1","1","2057","2017-10-11 15:54:11","1183"
"A25N0K40JAZTN1","caus_thomas_fire_v4","3K5TEWLKGVCYXVR9TXWCA9GIB1PIVC","4","2","0","Yes","1","0","4908","2017-10-11 15:54:11","1184"
"A2UH8NYAK4PCGJ","caus_thomas_fire_v4","31JLPPHS2UVOH80T7I3BBBKLWQV3OV","9","9","0","No","1","0","4557","2017-10-11 15:54:13","1185"
"A1NDSEXBYNOUOS","caus_thomas_fire_v4","3NLZY2D53PQ8IO3YS1ZFW292BD3QL3","3","8","0","No","1","0","6307","2017-10-11 15:54:13","1186"
"A3DA81ZFKYYGFC","caus_thomas_fire_v4","39GAF6DQWR1NXPVBLQB6IAZWUZE1V3","5","1","0","Yes","0","0","6310","2017-10-11 15:54:13","1187"
"A1HCTAULAAOC8A","caus_thomas_fire_v4","3BF51CHDTVBI8ZF9KIQ2P4PDHSWH0P","7","2","0","Yes","1","1","5708","2017-10-11 15:54:14","1188"
"A345I15D5LHTE7","caus_thomas_fire_v4","3P4MQ7TPPXD919FXI6DVNAIYDJPBBQ","1","1","0","Yes","0","1","7577","2017-10-11 15:54:14","1189"
"A2GBV3YLSRW4SH","caus_thomas_fire_v4","3ZQIG0FLQEHGYQBEIE0RB0PQQCMWVW","7","2","0","Yes","1","0","5710","2017-10-11 15:54:14","1190"
"A9AGWXBGQV61L","caus_thomas_fire_v4","3GFK2QRXX9IZ0WWZCNIE72VRDOL5WZ","3","2","0","Yes","1","0","5039","2017-10-11 15:54:14","1191"
"A14F6ZMFA960GN","caus_thomas_fire_v4","35GMH2SV3EIRR6GQW2K7U2OINFLOE7","2","7","0","Yes","1","1","4193","2017-10-11 15:54:14","1192"
"A38R7SIVV118KT","caus_thomas_fire_v4","3JCG6DTRV3RJ9LJBK67BDO8WLJQQQS","3","9","0","No","1","0","4705","2017-10-11 15:54:14","1193"
"A3CMGKHSBTC2XQ","caus_thomas_fire_v4","3P1L2B7AD1Q5XCQIDO7B7XE2WCMLOR","5","5","0","No","0","1","2630","2017-10-11 15:54:14","1194"
"A3KHOW5FW32RUL","caus_thomas_fire_v4","3VP0C6EFSGXZEO2ZD4MWQA70BHI6MP","3","8","0","No","1","0","7568","2017-10-11 15:54:15","1195"
"A3KYFEDDBCFQU1","caus_thomas_fire_v4","32M8BPYGATNFFY1E42XQA8D8OM1GIL","8","2","0","Yes","1","1","3131","2017-10-11 15:54:15","1196"
"A1IWRYUOVXAB0Z","caus_thomas_fire_v4","3RUIQRXJBBPXRRNL0WRJFGA817HLLA","6","2","0","Yes","1","1","3765","2017-10-11 15:54:15","1197"
"A1C66QKNXGH895","caus_thomas_fire_v4","3UWN2HHPUY6AJ4LWWI4Z4USSYWONSR","7","6","0","No","1","0","4781","2017-10-11 15:54:15","1198"
"AUDADS1HJVX6V","caus_thomas_fire_v4","3RKNTXVS3MZKX0PWXD3CKLSML9N4AI","2","7","0","No","1","0","7106","2017-10-11 15:54:16","1199"
"A21V515QXW2NTP","caus_thomas_fire_v4","3DI28L7YXAF6VE9PQ0MWI6BAU4BE1A","2","8","0","Yes","1","1","4469","2017-10-11 15:54:16","1200"
