"subject","version","assignmentId","rating","question_ind","trial_ind","focal_high","alt_high","alt2_high","greenSecond","rt","stamp","id"
"A39D8KX7ND3G23","caus_thomas_fire_v2","3HMIGG0U4L7MCJA1PM754JQYO4Q8Y5","7","0","0","1","1","1",,"27822","2017-09-28 16:11:28","20393"
"A32HOP24A7EMRS","caus_thomas_fire_v2","33PPO7FECVGC3ERN2CWI4NAB9CQIDG","5","0","0","0","0","0",,"49847","2017-09-28 16:19:31","20394"
"A1EPR9V3VID3RI","caus_thomas_fire_v2","3A7Y0R2P2OPMWVGABUIUAVS329RJXV","6","0","0","0","1","1",,"22789","2017-09-28 16:22:01","20395"
"AC1OVYOBOD9EN
","caus_thomas_fire_v2","3C2NJ6JBKAIHE54Y23PTDCFOYKX2N9","7","0","0","1","1","0",,"23429","2017-09-28 16:30:55","20396"
"A2XNIZD98WBDTT","caus_thomas_fire_v2","36TFCYNS44BQ5PLKNUF9YICOPHPHXQ","8","0","0","1","1","0",,"49155","2017-09-28 16:32:08","20397"
"A3BGORP58P2F7Q","caus_thomas_fire_v2","32Z9ZLUT1LL3BG7SM3SDF5LVDDFOHN","6","0","0","0","0","0",,"274842","2017-09-28 16:34:11","20398"
" A1BUPHFE3UME96","caus_thomas_fire_v2","3L70J4KAZGNXXW8PQO45NPMSW4PDAB","5","0","0","1","0","1",,"34538","2017-09-28 16:39:51","20399"
"AGYZ0GAAUIJZX","caus_thomas_fire_v2","3U4J9857OECMZXC75P1FI8W2SB87B8","7","0","0","1","1","0",,"36845","2017-09-28 16:45:54","20400"
"A2S3SV1LQTKJ8K","caus_thomas_fire_v2","32N49TQG3GJJRD8BH94ZTBSZWCYVAZ","8","0","0","1","1","0",,"41382","2017-09-28 17:14:37","20405"
"A1HN4550TIXQBZ","caus_thomas_fire_v2","3YT88D1N08Z5RHFE9QBI4U3CA403KQ","8","0","0","0","0","0",,"10293","2017-09-28 17:14:43","20406"
"A3P0G3SA4ZCAKX","caus_thomas_fire_v2","3ZY8KE4ISJ4BETFS651LJB740UKVQ6","8","0","0","1","0","0",,"37290","2017-09-28 17:14:57","20407"
"A2FI2VTA8JVYS6","caus_thomas_fire_v2","3HFNH7HEMHFSWWPXHA2ZJA4UDFWQGC","6","0","0","1","1","1",,"5723","2017-09-28 17:14:59","20408"
"A1ZD8RU6YB0VEU","caus_thomas_fire_v2","3GDTJDAPVUCMI2LN6JJUAO3RFVN8MS","8","0","0","1","0","1",,"42208","2017-09-28 17:14:59","20409"
"A6IXZ9TCZYH96","caus_thomas_fire_v2","3LRLIPTPEQA5B2EZI5QSR2HIGESAKT","7","0","0","1","0","0",,"30015","2017-09-28 17:15:04","20410"
"A3UVLFU06C28RE","caus_thomas_fire_v2","378XPAWRUCEE57OBI25GEM25OA3AII","8","0","0","1","1","1",,"51425","2017-09-28 17:15:21","20411"
"A1TARNH07A75CG","caus_thomas_fire_v2","39JEC7537U27KS591N0QZ6INWFJVC1","8","0","0","0","1","0",,"26931","2017-09-28 17:15:23","20412"
"A1I9ZBV75AVWUS","caus_thomas_fire_v2","3DUZQ9U6SMPNR9U5Y9QQEBM5II5VSV","8","0","0","1","1","1",,"14178","2017-09-28 17:15:30","20413"
"A2DPKKEEW2I6QK","caus_thomas_fire_v2","3LKC68YZ3A4L862HH2EDG8VIS25OW2","3","0","0","1","1","1",,"2288","2017-09-28 17:15:30","20414"
"A3O3RIY1ELZ6YR","caus_thomas_fire_v2","3UNH76FOCS61X8C5JNHO91RT8APYMV","8","0","0","1","0","1",,"44295","2017-09-28 17:15:39","20415"
"AS2WTWYVRW9BV","caus_thomas_fire_v2","3SNLUL3WO4O0AHAF9AJK636RCHPLUJ","2","0","0","1","1","0",,"17899","2017-09-28 17:15:47","20416"
"A3IPMCB9WI5B3M","caus_thomas_fire_v2","3Z2R0DQ0JHFDKZRL94MANPLFKT4E26","8","0","0","1","1","1",,"23438","2017-09-28 17:15:55","20417"
"A21H6PJDHFR74C","caus_thomas_fire_v2","3KXIR214I4HVSXUSKYAXE39O74A42Q","6","0","0","1","0","1",,"24887","2017-09-28 17:15:59","20418"
"ATAHQP6QL09TX","caus_thomas_fire_v2","3C44YUNSI1Q4K0ERF7M2DKBNVRVDPZ","8","0","0","0","0","0",,"23964","2017-09-28 17:16:18","20419"
"A2NG2CCBMVEBIA","caus_thomas_fire_v2","3VP0C6EFSGXZEO2ZD4MWQA7090XM6K","7","0","0","1","0","1",,"29260","2017-09-28 17:16:27","20420"
"A501C56C7Q7H5","caus_thomas_fire_v2","3QJOXOW4XJS3R3VEJM5U2YZDQYLEMX","7","0","0","1","1","1",,"35848","2017-09-28 17:16:32","20421"
"A1KL6VGWS7GCFB","caus_thomas_fire_v2","37WLF8U1WPR4O02WSS9GBXFWKV2K6D","6","0","0","1","0","1",,"2646","2017-09-28 17:16:34","20422"
"A35YSX8UNA6HG7","caus_thomas_fire_v2","3X1FV8S5JXSK14LE39W9PX32U7CGVX","8","0","0","0","0","1",,"66357","2017-09-28 17:16:59","20423"
"A2FBP73AQACKZ2","caus_thomas_fire_v2","3RSDURM96AN3LKKS2PT5WTMKZ8ZEYN","7","0","0","1","0","0",,"33459","2017-09-28 17:17:05","20424"
"A22KRF782ELLB0","caus_thomas_fire_v2","3X73LLYYQ1FLTV7GLOS00GLQN4NHNG","5","0","0","1","0","0",,"39584","2017-09-28 17:17:08","20425"
"A33QX0QXEX943S","caus_thomas_fire_v2","3WS1NTTKEYDYU3O3PS22MJD0ZWZF05","6","0","0","1","0","1",,"38239","2017-09-28 17:17:14","20426"
"AYMKSM9M10GR5","caus_thomas_fire_v2","33IZTU6J812FVYZ0YOR82WJQYTEXS1","8","0","0","1","1","1",,"28008","2017-09-28 17:17:19","20427"
"A2E2UARVOVDR9Y","caus_thomas_fire_v2","3TK8OJTYM1MQEHED6SMWJ6HUVYZPVA","7","0","0","1","1","1",,"52376","2017-09-28 17:17:24","20428"
"AG7C4X3WKKBV","caus_thomas_fire_v2","39ASUFLU6X8ELFUIXT73DFFBX25EXH","7","0","0","0","1","1",,"35441","2017-09-28 17:17:24","20429"
"AEQ6KLNVTRKKR","caus_thomas_fire_v2","33TIN5LC04BMQOTBUEDJ4FL98BJY9X","7","0","0","0","0","1",,"20417","2017-09-28 17:17:31","20430"
"A3TW179Z0GG8JG","caus_thomas_fire_v2","39GAF6DQWR1NXPVBLQB6IAZWSITV1C","8","0","0","0","0","1",,"62652","2017-09-28 17:17:37","20431"
"A3HHDPKL3O3O7Y","caus_thomas_fire_v2","3B837J3LDOXVY2DOPPLGDEX2XCTSR0","7","0","0","1","1","1",,"26035","2017-09-28 17:17:43","20432"
"A3QV5I5SIRLBHS
A3QV5I5SIRLBHS
 A3QV5I5SIRLBHS
","caus_thomas_fire_v2","3KMS4QQVK2R07TV7TLCK53S9DU5KFG","4","0","0","0","1","1",,"49939","2017-09-28 17:17:53","20433"
"A1EJ8KMQXV9DRU","caus_thomas_fire_v2","35K3O9HUABEXLT3XXZ1H78F4TX9FER","8","0","0","1","0","0",,"53937","2017-09-28 17:17:55","20434"
"A11KP7FK5KS9H1","caus_thomas_fire_v2","32M8BPYGATNFFY1E42XQA8D8M5GGI0","8","0","0","1","1","0",,"22950","2017-09-28 17:17:58","20435"
"A3UQXYJ8EV62WE","caus_thomas_fire_v2","3U088ZLJVKU05PAYFHC2Q7Z0UZP0WO","6","0","0","0","0","1",,"39685","2017-09-28 17:18:11","20436"
"A31ZMKF1XY6SFF","caus_thomas_fire_v2","34J10VATJFZ6SNVS7Y224MHASSOQI4","8","0","0","0","1","0",,"38740","2017-09-28 17:18:19","20437"
"A369VZD291G1GL","caus_thomas_fire_v2","3EKVH9QMEY58STDLD9BQH73UKH42D2","4","0","0","0","1","0",,"45394","2017-09-28 17:18:23","20438"
"A3VOYK4UGI5BJF","caus_thomas_fire_v2","31UV0MXWNQDHZ1CUN6EZ6BMJWW35I8","7","0","0","1","0","1",,"32106","2017-09-28 17:18:24","20439"
"A3TK7HVFEKB00R","caus_thomas_fire_v2","3D4CH1LGEAUM4X8B08RDXFE53FUG9I","8","0","0","0","0","0",,"23567","2017-09-28 17:18:25","20440"
"A1D4I1QYL9713I","caus_thomas_fire_v2","3WS1NTTKEYDYU3O3PS22MJD0ZW00FR","8","0","0","1","0","0",,"29000","2017-09-28 17:18:43","20441"
"A1OSRB1Q63XXWZ","caus_thomas_fire_v2","3RRCEFRB7MDPGAUO3R38FWCS1AOB40","2","0","0","1","1","0",,"30951","2017-09-28 17:19:27","20442"
"A1BAEFJ2OG7NJ0","caus_thomas_fire_v2","31Q0U3WYDPGLMZUF3S8QCWJT60N17R","1","0","0","0","1","1",,"35880","2017-09-28 17:19:29","20443"
"AA4O2W236E3FW","caus_thomas_fire_v2","3N4BPTXIO8TPQBSXOA7JR3TCNHKUKP","5","0","0","1","0","1",,"38011","2017-09-28 17:19:30","20444"
"AHUKCHMKUJHQQ","caus_thomas_fire_v2","31JLPPHS2UVOH80T7I3BBBKLU9B3OB","4","0","0","1","0","1",,"34297","2017-09-28 17:20:01","20445"
"A2WQTNO91C05GC","caus_thomas_fire_v2","3IKZ72A5B4H1FZGAQY40XV9D7PANFO","3","0","0","0","1","0",,"36693","2017-09-28 17:20:23","20446"
"A15Y215D57OSO5","caus_thomas_fire_v2","31LM9EDVOLTHK1269OVLCT150WSJNO","2","0","0","0","1","1",,"18816","2017-09-28 17:20:33","20447"
"A197KLY88OBJ89","caus_thomas_fire_v2","3HYA4D452RK5QDRH4F6G576FWUKF2Q","8","0","0","1","1","0",,"36813","2017-09-28 17:20:34","20448"
"ALL5YYZDJ4FB2","caus_thomas_fire_v2","33NF62TLXJ3GCVH3CB35K1K161MKJJ","4","0","0","0","0","1",,"2404","2017-09-28 17:20:44","20449"
"A3OXRDSUN9F10I","caus_thomas_fire_v2","3VD82FOHKQPCU8WC0BEC4EOF0MNCOH","0","0","0","1","1","1",,"32752","2017-09-28 17:21:04","20450"
"A18Q2TSYBDWQU1
","caus_thomas_fire_v2","3STRJBFXOWSAQYD8O5H9M77A43EKTP","7","0","0","1","1","1",,"24195","2017-09-28 17:21:21","20451"
"A30CKD84V82EH2","caus_thomas_fire_v2","3S0TNUHWKTJJE8FATQKRRYGX6HVD8F","7","0","0","1","0","1",,"31150","2017-09-28 17:21:22","20452"
"A3ESZWJBD8M1Z","caus_thomas_fire_v2","38SKSKU7R1YV1QFFFTU6N0IGIM2LIB","8","0","0","1","1","1",,"37194","2017-09-28 17:21:26","20453"
"A7KLTVEIASF4J","caus_thomas_fire_v2","38SKSKU7R1YV1QFFFTU6N0IGIM3LIC","4","0","0","1","1","1",,"20636","2017-09-28 17:21:40","20454"
"A2MKXI4KCRRI7Y","caus_thomas_fire_v2","3U0SRXB7CD6YIPLJHT4UEKNWADMRNO","6","0","0","1","1","0",,"37668","2017-09-28 17:21:57","20455"
"AJACXA5FC5BYZ","caus_thomas_fire_v2","3C2NJ6JBKAIHE54Y23PTDCFOYL72NL","7","0","0","0","1","1",,"31317","2017-09-28 17:22:05","20456"
"A2TFMDDIPNF02W","caus_thomas_fire_v2","3IJXV6UZ1XK64OASKDR29CRFOESRI8","7","0","0","0","0","0",,"68464","2017-09-28 17:22:07","20457"
"AXPGZD6Q9556W","caus_thomas_fire_v2","3OSWBBLG1EY9T9GI1YWJ7XXQXQ5XD8","6","0","0","0","1","0",,"32537","2017-09-28 17:22:12","20458"
"A38ECJNH8AQKV4
A38ECJNH8AQKV4
","caus_thomas_fire_v2","3EWIJTFFVO86OPO7UHIW41S0NVM0EA","5","0","0","1","0","1",,"28382","2017-09-28 17:22:20","20459"
"A3IC7ZQ257WUNV","caus_thomas_fire_v2","3YT88D1N08Z5RHFE9QBI4U3CA423KS","6","0","0","0","0","0",,"18044","2017-09-28 17:22:34","20460"
"A3215OUK1JCUHJ","caus_thomas_fire_v2","31T4R4OBOSH5924DJPXATS2KAXEC7S","7","0","0","0","1","0",,"89408","2017-09-28 17:22:41","20461"
"A35T0SNF90U1W5","caus_thomas_fire_v2","3WS1NTTKEYDYU3O3PS22MJD0ZW10FS","8","0","0","1","1","1",,"53819","2017-09-28 17:22:42","20462"
"A17H9ST6MW8HND","caus_thomas_fire_v2","3BDCF01OGXVHRQUKJBG99OC4850LYH","7","0","0","1","1","0",,"16781","2017-09-28 17:23:05","20463"
"A2H6RIWM50KWA4","caus_thomas_fire_v2","3A1COHJ8NJW0QOKCFM3HIJVVY9Q8HL","8","0","0","1","1","1",,"43717","2017-09-28 17:23:08","20464"
"A112LUS6RHBNYB","caus_thomas_fire_v2","37QW5D2ZRGNPGXYSQGFGMX2X7K6S8P","6","0","0","0","0","0",,"23899","2017-09-28 17:23:38","20465"
"A30MP4LXV4MIFD","caus_thomas_fire_v2","3483FV8BEEK97KY63M3CB1T23VI62F","6","0","0","1","0","0",,"70246","2017-09-28 17:23:51","20466"
"A3MUB3Y6CYCIJL","caus_thomas_fire_v2","3WQQ9FUS6AVQZBHQFUTLW8SX3WLB88","6","0","0","0","1","0",,"48323","2017-09-28 17:23:52","20467"
"A326O3VWP8TO8N","caus_thomas_fire_v2","3MTMREQS4VJW628G7J9VFDBD3L0WAA","6","0","0","1","0","0",,"26775","2017-09-28 17:24:13","20468"
"A36PL5KK0B3XKQ","caus_thomas_fire_v2","3YW4XOSQKQMNKA6BG011MOXDEBM1UV","5","0","0","0","0","0",,"36645","2017-09-28 17:24:25","20469"
"A2JKQNCI1D3JA6","caus_thomas_fire_v2","32VNZTT0A75CWHBDZOPYFBHWJWS4R7","3","0","0","0","1","0",,"76413","2017-09-28 17:25:29","20470"
"A1GKEEI844CEKI
","caus_thomas_fire_v2","3PXX5PX6LXZ4IZA5CSDZSZYSTKLABB","4","0","0","0","0","0",,"5779","2017-09-28 17:25:29","20471"
"A1YXQDZYCKILTT","caus_thomas_fire_v2","340UGXU9DY236MM9NELQTC4T3FTUVD","5","0","0","0","0","1",,"24483","2017-09-28 17:26:27","20472"
"A18B8EAII8NXJ0","caus_thomas_fire_v2","3PH3VY7DJLYX7AGOJBPUW62MC68WZC","7","0","0","1","1","1",,"610279","2017-09-28 17:26:41","20473"
"A3J84UA7THFJGI","caus_thomas_fire_v2","3CP1TO84PT2DOGYSY3T7JVF270752Y","7","0","0","0","1","1",,"35489","2017-09-28 17:27:03","20474"
"AD368A1RHHRC3","caus_thomas_fire_v2","3IKZ72A5B4H1FZGAQY40XV9D7PCNFQ","8","0","0","1","1","0",,"37670","2017-09-28 17:28:20","20475"
" 
Copied
A2HVJ3DDE6JJ8Z","caus_thomas_fire_v2","33FOTY3KEMMRYGPBU9G1SIB77BG1CM","8","0","0","1","0","1",,"22070","2017-09-28 17:29:31","20476"
"A2BQ9UA0LIKZQ3","caus_thomas_fire_v2","3GNA64GUZE5UGZ0D0EJ8FDD5N6M5QD","5","0","0","0","1","1",,"16882","2017-09-28 17:29:40","20477"
"AI4AO0O0WIJF7","caus_thomas_fire_v2","3UJ1CZ6IZHQ6TFFQSI8DADS65U75S2","6","0","0","0","1","0",,"26301","2017-09-28 17:29:49","20478"
"A74FLL2AIG261","caus_thomas_fire_v2","32ZKVD547FO4YEBK3DYP5RKMNAU3B9","8","0","0","0","1","1",,"38041","2017-09-28 17:30:05","20479"
"AX7A1BSBGABGA","caus_thomas_fire_v2","3GA6AFUKOOPEPRE6358LR2NKINZ3HP","8","0","0","1","1","0",,"26380","2017-09-28 17:30:20","20480"
"A1A3TGZ7DKJWRW","caus_thomas_fire_v2","33FOTY3KEMMRYGPBU9G1SIB77BD1CJ","7","0","0","0","1","0",,"24865","2017-09-28 17:30:34","20481"
"A31KV6ETEFLOEM","caus_thomas_fire_v2","33CID57104UGBNXWUQNJJUGRZ483LW","6","0","0","0","0","0",,"59520","2017-09-28 17:30:49","20482"
"A1KQWBK5WHCNYQ","caus_thomas_fire_v2","3NG53N1RLVKS35I0YZBMRSXMK0Y8PO","6","0","0","0","0","0",,"52252","2017-09-28 17:31:15","20483"
"A3K7ZBT7FEJW33","caus_thomas_fire_v2","3IOEN3P9S7K2IZGAKI3Y6IJXBP561Z","7","0","0","0","1","0",,"40020","2017-09-28 17:31:36","20484"
"A1489QNXV5IM6O","caus_thomas_fire_v2","3QECW5O0KH278FS5HID3KIOS7DI5TO","5","0","0","1","1","1",,"21590","2017-09-28 17:31:39","20485"
"A3J85WP15JFYW0","caus_thomas_fire_v2","35GCEFQ6I5P0GCE09RESR9RPEDDZ38","4","0","0","1","0","0",,"30318","2017-09-28 17:32:15","20486"
"A39UA9CXJ5QU48","caus_thomas_fire_v2","3HQUKB7LNFFTJZL5IQXNVWOU1SHHHA","5","0","0","0","0","0",,"25807","2017-09-28 17:32:22","20487"
"A1YTB9G04PC71S","caus_thomas_fire_v2","3YZ8UPK3VTN77DG9WXQL3KG4I8ECUX","3","0","0","1","0","0",,"35952","2017-09-28 17:32:34","20488"
"A38KA8KXRLEM7M","caus_thomas_fire_v2","3WT783CTPBISBE73W69QYUOGTN7CBG","8","0","0","1","0","0",,"39514","2017-09-28 17:32:39","20489"
"A38AF7RJM28PGX","caus_thomas_fire_v2","3RSDURM96AN3LKKS2PT5WTMKZ81EYP","6","0","0","0","1","0",,"107339","2017-09-28 17:32:45","20490"
"AP43EYS9D1Z9E","caus_thomas_fire_v2","352YTHGROVEZ7NXA3JD417FQWNV4HB","8","0","0","0","1","1",,"42465","2017-09-28 17:32:48","20491"
"A1XF0AAS5PYRGN","caus_thomas_fire_v2","32RIADZISS5OXWBQEDP35LMS5YC4SW","8","0","0","0","0","0",,"42845","2017-09-28 17:32:56","20492"
"A87D3K9YVKTQ7","caus_thomas_fire_v2","37M28K1J0QEA0I8H0KQGQNH51PSAJU","5","0","0","1","1","1",,"42049","2017-09-28 17:33:12","20493"
"A3QJJR5Y3XE92N","caus_thomas_fire_v2","3M81GAB8A0KW5FHM1OALIZDXX25QBW","7","0","0","1","0","1",,"43439","2017-09-28 17:33:24","20494"
"A1AOIXZC3NIZO","caus_thomas_fire_v2","3WR9XG3T63C2EYRYQARSAUQWIKZ74C","4","0","0","0","1","1",,"57704","2017-09-28 17:33:34","20495"
"A32KG2UG1KJ6ZB","caus_thomas_fire_v2","30X31N5D63R3ZLR7NEZUIO8SX88SAV","7","0","0","1","1","0",,"26934","2017-09-28 17:34:31","20496"
"A22DP0ST9DWG9O","caus_thomas_fire_v2","3VZLGYJEYLBCWALETGLGYPGTL8HZXB","5","0","0","0","0","0",,"40567","2017-09-28 17:34:51","20497"
"ARFBVL8NAU6Z","caus_thomas_fire_v2","31IBVUNM9S0EN4PJSPQR7C3QTSFFV0","8","0","0","0","1","1",,"57161","2017-09-28 17:35:11","20498"
"A207TJIPWDJAQZ
","caus_thomas_fire_v2","3L0KT67Y8EH4V3PA3KDALAQZ0ZBSY5","4","0","0","0","0","0",,"32703","2017-09-28 17:35:19","20499"
"A2BGRGVU9HG0C6","caus_thomas_fire_v2","39K0FND3AHG01QE23H386F9M5JQAM1","8","0","0","1","0","1",,"53450","2017-09-28 17:35:37","20500"
"AB0VIFDL1R6UM","caus_thomas_fire_v2","3X87C8JFV6CVM1YOCAWG8ONX1QUQS0","6","0","0","0","1","0",,"63988","2017-09-28 17:36:26","20501"
"A2TDK0LD62WZ8Y","caus_thomas_fire_v2","3Y5140Z9DXHLSBUD7LND4HR0NW4PIE","8","0","0","1","1","0",,"35159","2017-09-28 17:37:13","20502"
"AH01R0AMWSBNQ
","caus_thomas_fire_v2","33UKMF9319L9TH3VIEV1NYU6NG7TT6","6","0","0","1","1","0",,"42716","2017-09-28 17:37:38","20503"
"A3BJTC39BU7R4V","caus_thomas_fire_v2","34PGFRQONOC77VBK1PM88CEWT8YJWH","7","0","0","1","1","0",,"37858","2017-09-28 17:38:07","20504"
"ABAXK1YPX1J71","caus_thomas_fire_v2","3K772S5NP8CHZPU3SPPHATRH9CQEHS","0","0","0","1","0","0",,"90580","2017-09-28 17:40:15","20505"
"A10GJ2FOR16B2I","caus_thomas_fire_v2","39K0FND3AHG01QE23H386F9M5JRMAE","8","0","0","0","1","0",,"12849","2017-09-28 17:40:18","20506"
"A3MPRLOQP8D3DL","caus_thomas_fire_v2","3A1COHJ8NJW0QOKCFM3HIJVVY9RH8V","8","0","0","0","0","0",,"35489","2017-09-28 17:40:48","20507"
"ARHM06ZVMD66V","caus_thomas_fire_v2","3K4J6M3CXEU09GIGSE5DTAPP9XFAGU","8","0","0","0","0","1",,"38479","2017-09-28 17:40:57","20508"
"A3UXLYTQ0G27JB","caus_thomas_fire_v2","30LSNF239UWP04T75NC184J7CMF2I7","8","0","0","1","0","0",,"54802","2017-09-28 17:41:18","20509"
"AFMH601P0QVUK","caus_thomas_fire_v2","3IGI0VL647LVLCT3P1NQKPIRZQ4ONE","8","0","0","1","0","1",,"145254","2017-09-28 17:42:04","20510"
"A2WYQJ4NPRM45U","caus_thomas_fire_v2","3QXNC7EIPIWPTTXQM62ACNRPWY9093","7","0","0","1","1","0",,"7396","2017-09-28 17:42:20","20511"
"A1ANSFI5L7SUU","caus_thomas_fire_v2","3GS6S824SQY3QL25GNE01JVD2S4NWQ","4","0","0","1","1","0",,"2703","2017-09-28 17:42:53","20512"
"AKTL2XA991RT7","caus_thomas_fire_v2","3FTOP5WARFPEZ5AZ8ITN1H5SS3L0JY","8","0","0","0","1","1",,"39860","2017-09-28 17:43:34","20513"
"A171S8E9IFSHH2","caus_thomas_fire_v2","3LQ8PUHQFLTTFUWPO8F8V8P915XHI4","6","0","0","0","1","1",,"14480","2017-09-28 17:44:11","20514"
"A1G746AO9F06KW","caus_thomas_fire_v2","3XC1O3LBOSNLA4VQ95TA17KPT3MLTW","3","0","0","1","1","1",,"37425","2017-09-28 17:46:08","20515"
"ASNAVTTAW3MY","caus_thomas_fire_v2","3OLQQLKKNSQDQVPTGPS2M67WM4VJE3","4","0","0","0","1","1",,"22456","2017-09-28 17:47:00","20516"
"A2STS26LVIO2H3","caus_thomas_fire_v2","3WR9XG3T63C2EYRYQARSAUQWIK174E","2","0","0","1","0","0",,"44357","2017-09-28 17:47:36","20517"
"A27CEJDHPPL9WF
","caus_thomas_fire_v2","3WAKVUDHUWH1VWLD5GIANYOQHXOU7N","2","0","0","1","1","0",,"63187","2017-09-28 17:47:50","20518"
"A3pqugiqqbpr98","caus_thomas_fire_v2","3LOZAJ85YDEMQZI249C2BE6M0ZJX22","7","0","0","1","1","0",,"5609","2017-09-28 17:48:43","20519"
"A2ZBKJCZPT4Z0V","caus_thomas_fire_v2","34Z02EIMISE8D864KC7R3NS1Q5D0T4","7","0","0","1","0","0",,"36608","2017-09-28 17:51:34","20520"
"A2KQLLEA8WMRBL","caus_thomas_fire_v2","3WI0P0II61TPWDU6SZQRIFB2W9ORDA","6","0","0","0","1","1",,"49579","2017-09-28 17:52:42","20521"
"AK3H5QRAROFGP","caus_thomas_fire_v2","3R2PKQ87NW9F78X0F5VLNDX5IRVIMD","6","0","0","1","1","1",,"28079","2017-09-28 17:53:14","20522"
"ACJTRTT2SO4E0","caus_thomas_fire_v2","3JW0YLFXRTHTDFBJ8O5NX284V44WWM","7","0","0","1","1","1",,"42897","2017-09-28 17:53:16","20523"
"A3DFMWYTKJ57L","caus_thomas_fire_v2","33LKR6A5KEL8KXRMGVBRHSBBVXJ1T8","8","0","0","0","1","1",,"21802","2017-09-28 17:53:25","20524"
"ADUZ6RO42OM0T","caus_thomas_fire_v2","3TVSS0C0E111LY7PDJ0CAI15RARTWY","6","0","0","0","1","1",,"33732","2017-09-28 17:53:36","20525"
"A36N7DIMV383CS","caus_thomas_fire_v2","3SITXWYCNVAGECIYN25DC79QU5YBXK","0","0","0","0","0","1",,"28045","2017-09-28 17:54:21","20526"
"A239EUWY6SNDEZ","caus_thomas_fire_v2","33CID57104UGBNXWUQNJJUGRZ453LT","6","0","0","1","1","1",,"20032","2017-09-28 17:54:50","20527"
"ARAW2BY7JQ2JH","caus_thomas_fire_v2","3O6CYIULED2GLBMEDOQMFEN7AOWWUQ","7","0","0","0","0","0",,"42976","2017-09-28 17:55:19","20528"
"A2MG1LLIKMGAMX","caus_thomas_fire_v2","3TOK3KHVJTJ6IR1G9U61OSW1ZBZO73","6","0","0","0","1","0",,"30173","2017-09-28 17:56:13","20529"
"A3MRGTMHCJL67Q","caus_thomas_fire_v2","3BEFOD78W6ULZ1YLUGTHTCNMD9X4MN","7","0","0","1","1","0",,"68361","2017-09-28 17:56:19","20530"
"A1P7XAQO90H27U","caus_thomas_fire_v2","3R08VXYT7CWEN0AI0GXB5M9N2D17W1","3","0","0","0","0","0",,"38481","2017-09-28 17:57:01","20531"
"AJ1VMW9NT7287","caus_thomas_fire_v2","36W0OB37HWFFAKLZOC3UV3SZXI1HZ3","5","0","0","0","1","0",,"36513","2017-09-28 17:57:28","20532"
"AMNRYECHXZY34","caus_thomas_fire_v2","3H8DHMCCW9C399HB2FHUH3PO1HTDK2","7","0","0","1","0","0",,"33955","2017-09-28 17:57:55","20533"
"A3NQ8Y8MGI2DQ9

","caus_thomas_fire_v2","35USIKEBNRH5W6NZP51W3PW0EQDN6R","6","0","0","0","1","0",,"50990","2017-09-28 17:59:06","20534"
"A3UV55HC87DO9C","caus_thomas_fire_v2","3U84XHCDICELY8X495JB1EJVSDAZ4U","6","0","0","1","0","1",,"26829","2017-09-28 17:59:59","20535"
