"subject","version","assignmentId","rating","question_ind","trial_ind","focal_high","alt_high","alt2_high","greenSecond","rt","stamp","id"
"AD1ILDUXZHASF","caus_thomas_fire_v3","3PM8NZGV8YH3IIKN6K237W4PIFOXQT","6","0","0","0","1","1",,"3984","2017-10-10 15:25:15","22402"
"A10YS8AVLQWUZZ","caus_thomas_fire_v3","3O6CYIULED2GLBMEDOQMFEN7CYNWU3","8","0","0","0","1","0",,"32168","2017-10-10 15:25:20","22403"
"A9FCR1QRZAM3U","caus_thomas_fire_v3","3FIJLY1B6U51IKSN6DHS1KE89E6PF3","7","0","0","0","1","1",,"16274","2017-10-10 15:25:21","22404"
"A2JYMJRDXYSJY1","caus_thomas_fire_v3","3V0Z7YWSIY1UMAD74UBKNT91MY2V2A","7","0","0","0","1","1",,"11648","2017-10-10 15:25:31","22405"
"A1LOD3LNX7FUPJ","caus_thomas_fire_v3","31IBVUNM9S0EN4PJSPQR7C3QV27FVE","4","0","0","0","1","0",,"2543","2017-10-10 15:25:33","22406"
"A1BEBN58T1E0TH","caus_thomas_fire_v3","34FNN24DCMA3P1RZRO02SZG7OPVY5N","8","0","0","0","1","1",,"5326","2017-10-10 15:25:35","22407"
"A2L1XH2KWKAF4F","caus_thomas_fire_v3","3PXX5PX6LXZ4IZA5CSDZSZYSVUEBAR","8","0","0","0","1","1",,"10064","2017-10-10 15:25:41","22408"
"A2MQGU4NZZ8V0H

","caus_thomas_fire_v3","3B2X28YI3WG3VXY2MFWNCUW6ZBOB61","8","0","0","0","1","0",,"15717","2017-10-10 15:25:42","22409"
"A3JT22BLG866CK","caus_thomas_fire_v3","3ZPBJO59KP2C7JG3WUEX4B9WBAGHDF","6","0","0","0","1","1",,"10340","2017-10-10 15:25:45","22410"
"A1Z2PN56VHHKNM","caus_thomas_fire_v3","3RYC5T2D73UYLAXWX8HMI9SRC2HPRY","4","0","0","0","1","0",,"17350","2017-10-10 15:25:48","22411"
"A14WLAP6TCEKO0","caus_thomas_fire_v3","3VNL7UK1XFKZACLUNUQC6UF5YHRFTY","5","0","0","0","1","1",,"5134","2017-10-10 15:25:48","22412"
"A3UQXYJ8EV62WE","caus_thomas_fire_v3","3PH3VY7DJLYX7AGOJBPUW62MEG2WZS","8","0","0","0","1","0",,"23389","2017-10-10 15:25:51","22413"
"A3CP3V6ROWGYDF","caus_thomas_fire_v3","3HMIGG0U4L7MCJA1PM754JQYQFWY8P","8","0","0","0","1","1",,"7799","2017-10-10 15:26:04","22414"
"A1Z7QTDFX7ZM2O","caus_thomas_fire_v3","3QBD8R3Z21K9Z4JX7W8ULGCRAJ1O4X","7","0","0","0","1","1",,"11122","2017-10-10 15:26:18","22415"
"A3TK7HVFEKB00R","caus_thomas_fire_v3","3EWIJTFFVO86OPO7UHIW41S0P6G0ES","0","0","0","0","1","1",,"16440","2017-10-10 15:26:22","22416"
"A3O2JUIF4DZQJU","caus_thomas_fire_v3","333U7HK6I9G8YPBTKUHIGOPBO2KJDM","1","0","0","0","1","0",,"28115","2017-10-10 15:26:25","22417"
"A3O81LHBBI8NPK
","caus_thomas_fire_v3","3KJYX6QCM9CUS6BFBFHCMAVIO9OVJX","7","0","0","0","1","0",,"10276","2017-10-10 15:26:27","22418"
"AP3EZGN902UO2","caus_thomas_fire_v3","39U1BHVTDLS4U0513ZPA5LQ8VRMT33","5","0","0","0","1","0",,"14327","2017-10-10 15:26:27","22419"
"AY9BSXER7AYI6","caus_thomas_fire_v3","3B837J3LDOXVY2DOPPLGDEX2ZMOSRH","7","0","0","0","1","1",,"13320","2017-10-10 15:26:35","22420"
"A3B96BW9I8IZA2","caus_thomas_fire_v3","3IFS6Q0HJIKI53A5Z2R7ZMWBCQ5IS3","5","0","0","0","1","1",,"11668","2017-10-10 15:26:37","22421"
"A1FJAVZWHRQ4HH","caus_thomas_fire_v3","3ZY8KE4ISJ4BETFS651LJB7424GVQO","7","0","0","0","1","0",,"12939","2017-10-10 15:26:39","22422"
"A239EUWY6SNDEZ","caus_thomas_fire_v3","30IQTZXKAK7FUPFOPM8OSQD75BPX0U","8","0","0","0","1","0",,"10908","2017-10-10 15:26:46","22423"
"A2G9163W7Y67UD","caus_thomas_fire_v3","31QTRG6Q2TE7IB9IB39GQ5LOFPWPY0","8","0","0","0","1","1",,"21556","2017-10-10 15:26:48","22424"
"AKZD89B2WLSX7","caus_thomas_fire_v3","3Z7ISHFUH0WMH9K6L89OIQZ0W908ZQ","7","0","0","0","1","0",,"30714","2017-10-10 15:27:00","22425"
" A1L04TXTIC3U9X","caus_thomas_fire_v3","3I2PTA7R3TVXYILG71NEH2WNM69QKX","8","0","0","0","1","1",,"19021","2017-10-10 15:27:01","22426"
"A1FO1SROGRL5RH","caus_thomas_fire_v3","37ZHEEHM6WNHW28UQWM90PYQ6VW374","6","0","0","0","1","0",,"12179","2017-10-10 15:27:01","22427"
"AJ1VMW9NT7287","caus_thomas_fire_v3","3UN61F00HWQUS0FDDT88K3NAL2GR5E","5","0","0","0","1","1",,"15867","2017-10-10 15:27:12","22428"
"A1UCM4T7TZDUAO","caus_thomas_fire_v3","3KB8R4ZV1E85SQN8YS59OL9VTPRGB8","8","0","0","0","1","1",,"22168","2017-10-10 15:27:16","22429"
"A15Y215D57OSO5","caus_thomas_fire_v3","30ZX6P7VF8WLVFDDN5X1K5Y7RBVJ2D","3","0","0","0","1","1",,"8994","2017-10-10 15:27:16","22430"
"AYBYOVKNSQXV8","caus_thomas_fire_v3","3OVHNO1VE62YY4GX2GK44ID170XDZ1","5","0","0","0","1","1",,"16353","2017-10-10 15:27:18","22431"
"A13UMY3NL33676","caus_thomas_fire_v3","3U5NZHP4LR3LWGJT135S45QLPTJPH1","8","0","0","0","1","1",,"13326","2017-10-10 15:27:18","22432"
"A29U4ZQRLMIB61","caus_thomas_fire_v3","308XBLVESI5WHGWME3ZLNPN2VY2RBF","6","0","0","0","1","0",,"12254","2017-10-10 15:27:32","22433"
"A2BGRGVU9HG0C6","caus_thomas_fire_v3","3R2UR8A0IAH0X677R7AZIR9P3E5OXB","1","0","0","0","1","1",,"22637","2017-10-10 15:27:40","22434"
"A12CEB35YXRM8X","caus_thomas_fire_v3","3ERET4BTVMAR6J4UQZCSV76YC769KX","6","0","0","0","1","1",,"2413","2017-10-10 15:27:41","22435"
"A1RATFICCKLCQ","caus_thomas_fire_v3","36AHBNMV1RDYTE6S6UILQB4Z16TYDV","6","0","0","0","1","1",,"33040","2017-10-10 15:27:52","22436"
"AFIFVNL3CREJN","caus_thomas_fire_v3","3KXIR214I4HVSXUSKYAXE39O9F642A","8","0","0","0","1","1",,"16879","2017-10-10 15:27:57","22437"
"A7KLTVEIASF4J","caus_thomas_fire_v3","3U84XHCDICELY8X495JB1EJVUN4Z4A","4","0","0","0","1","0",,"2400","2017-10-10 15:28:04","22438"
"A2YHOJLEZR8663","caus_thomas_fire_v3","3MD9PLUKKIF7KG7ARAY70NPVL4ZNZT","8","0","0","0","1","0",,"53781","2017-10-10 15:28:13","22439"
"ACTPXLRRLBWFB
","caus_thomas_fire_v3","3ERMJ6L4DYTIIOG4WEROWO7W6LCM70","8","0","0","0","1","0",,"33388","2017-10-10 15:28:13","22440"
"A3180VXVP8MOIH","caus_thomas_fire_v3","35GCEFQ6I5P0GCE09RESR9RPGN8Z3P","8","0","0","0","1","1",,"15300","2017-10-10 15:28:18","22441"
"A3I9743KVD971V","caus_thomas_fire_v3","3KXIR214I4HVSXUSKYAXE39O9F6248","8","0","0","0","1","1",,"11239","2017-10-10 15:28:21","22442"
"A2LFT9N17HS9FX","caus_thomas_fire_v3","3VJ40NV2QIOTGPYNMX92TOOJQIHOTS","5","0","0","0","1","1",,"2782","2017-10-10 15:28:24","22443"
"A1S2QEA1MA88JF","caus_thomas_fire_v3","3QAPZX2QN4EET9CR1XNV20JBS3Q02Q","8","0","0","0","1","1",,"11073","2017-10-10 15:28:35","22444"
"A2X9AEDAHF7O7S","caus_thomas_fire_v3","39GHHAVOMFSVYTS0RJGPDKV5BQS4JX","8","0","0","0","1","0",,"20527","2017-10-10 15:28:35","22445"
"A25894CV44ZZ0V","caus_thomas_fire_v3","3RKNTXVS3MZKX0PWXD3CKLSML2X4AE","8","0","0","0","1","0",,"12717","2017-10-10 15:28:37","22446"
"AKPXWXJFLHM08","caus_thomas_fire_v3","3NL0RFNU0FOQ9DYI94G1EZVIQFSK4C","7","0","0","0","1","1",,"6444","2017-10-10 15:28:41","22447"
"A2SMUTM50TMJHG","caus_thomas_fire_v3","3SPJ0334214BW06KGQ4WT9ZC6RRJYX","8","0","0","0","1","1",,"12516","2017-10-10 15:28:41","22448"
"A3VAGJTE25UK3Q","caus_thomas_fire_v3","3IHR8NYAM72RK4VYMWL9AGHHKPY4PX","2","0","0","0","1","1",,"8489","2017-10-10 15:28:47","22449"
"A3UUK65H63DHFX","caus_thomas_fire_v3","3MX2NQ3YC9VEPW1PMSE09L9YMK25XR","8","0","0","0","1","0",,"16380","2017-10-10 15:28:47","22450"
"AZHAEAUN4XD7J","caus_thomas_fire_v3","3K772S5NP8CHZPU3SPPHATRHBNIHEB","7","0","0","0","1","1",,"9134","2017-10-10 15:28:56","22451"
"ASWCSRH05NVCT","caus_thomas_fire_v3","3QL2OFSM96JUCNW0ZWEZPPOACNECNM","6","0","0","0","1","0",,"14643","2017-10-10 15:29:00","22452"
"A2V6W655RENYIE","caus_thomas_fire_v3","3VAR3R6G1P2AI56ZJZY72SSWC5XO84","7","0","0","0","1","1",,"37729","2017-10-10 15:29:11","22453"
"AFKIHFDY5MDA5","caus_thomas_fire_v3","3OVR4I9USPKCKGWDM90YAL7RPLK4QO","8","0","0","0","1","1",,"24154","2017-10-10 15:29:14","22454"
"A29CCD6DOOQCGB","caus_thomas_fire_v3","3WJ1OXY92AHLG1CY9GTP1X8RNPUA8U","7","0","0","0","1","0",,"16950","2017-10-10 15:29:15","22455"
"A1GV0UZU0T2ORS","caus_thomas_fire_v3","3WYP994K17SZ85RDW7A7K5U7KK66YB","7","0","0","0","1","0",,"9249","2017-10-10 15:29:24","22456"
"A1DHYSXOHE5VQL","caus_thomas_fire_v3","3483FV8BEEK97KY63M3CB1T256C26T","7","0","0","0","1","1",,"77007","2017-10-10 15:29:26","22457"
"A2UIHBB5MDLLSV","caus_thomas_fire_v3","37TD41K0AHARS0O57SVLOJYGZMMCSY","8","0","0","0","1","0",,"12432","2017-10-10 15:29:28","22458"
"A3180VXVP8MOIH","caus_thomas_fire_v3","35GCEFQ6I5P0GCE09RESR9RPGN8Z3P","8","0","0","0","1","0",,"9506","2017-10-10 15:29:45","22459"
"A1H6PVWRCYN0E4","caus_thomas_fire_v3","3ZPBJO59KP2C7JG3WUEX4B9WBBHHDI","8","0","0","0","1","0",,"22817","2017-10-10 15:30:15","22460"
" A3IGZ3N6TNPXUU","caus_thomas_fire_v3","3IUZPWIU1O82IFH2JAMK9RE9A7QKWV","7","0","0","0","1","0",,"5913","2017-10-10 15:30:20","22461"
"A3ANNQ73J8M158","caus_thomas_fire_v3","31EUONYN2V48TH2CRS9HU6C4N3XOV8","7","0","0","0","1","1",,"5888","2017-10-10 15:30:24","22462"
"A31Q7PWLBCU2X0","caus_thomas_fire_v3","3C8HJ7UOP7V12YMAF9J7N80VGFQMZV","7","0","0","0","1","1",,"7150","2017-10-10 15:30:32","22463"
"A1I4VM94N3EM0W","caus_thomas_fire_v3","34T446B1C0FRRR4TYQC1EDSX4U3C0B","5","0","0","0","1","0",,"56479","2017-10-10 15:30:37","22464"
"ARAW2BY7JQ2JH
","caus_thomas_fire_v3","3Y5140Z9DXHLSBUD7LND4HR0P6YIPN","2","0","0","0","1","1",,"33009","2017-10-10 15:30:37","22465"
"A3180VXVP8MOIH","caus_thomas_fire_v3","35GCEFQ6I5P0GCE09RESR9RPGN8Z3P","8","0","0","0","1","1",,"12704","2017-10-10 15:30:42","22466"
"A33XV57T69HVA","caus_thomas_fire_v3","30OG32W0SUC99LGEVNKUFDODXZRNEQ","1","0","0","0","1","1",,"11499","2017-10-10 15:31:14","22467"
"A2DPKKEEW2I6QK","caus_thomas_fire_v3","3ZPPDN2SLVXOKJCKUD1PXCTTS99E9F","4","0","0","0","1","1",,"2409","2017-10-10 15:31:44","22468"
"A22KRF782ELLB0","caus_thomas_fire_v3","3JRJSWSMQHM25HN4D40F6ZQ7SI0E31","7","0","0","0","1","0",,"13044","2017-10-10 15:31:49","22469"
"A2HG1N3BVQO6I","caus_thomas_fire_v3","3ZY8KE4ISJ4BETFS651LJB7425HQVM","7","0","0","0","1","1",,"17439","2017-10-10 15:32:00","22470"
"AA3R1CNZAEH2O","caus_thomas_fire_v3","3PWWM24LHSZWBYHUW10AVFPTB0128C","8","0","0","0","1","1",,"14833","2017-10-10 15:32:24","22471"
"A2TBXASXZIRNNW","caus_thomas_fire_v3","39JEC7537U27KS591N0QZ6INYPFCV0","3","0","0","0","1","1",,"9158","2017-10-10 15:32:25","22472"
"A3PKNPKC9QWYVV","caus_thomas_fire_v3","33LK57MYLT640TZFZ6FTZHZ1848SZD","8","0","0","0","1","1",,"30086","2017-10-10 15:32:37","22473"
"A104IMSD18AEVC","caus_thomas_fire_v3","33L7PJKHCGZQVXB7FGK6W2YJBEFT8Y","8","0","0","0","1","1",,"11541","2017-10-10 15:32:43","22474"
"A32QJF67JMJFKX","caus_thomas_fire_v3","33L7PJKHCGZQVXB7FGK6W2YJBDE8TA","8","0","0","0","1","1",,"8603","2017-10-10 15:32:44","22475"
"A2E2UARVOVDR9Y","caus_thomas_fire_v3","3LEP4MGT3G12G6DHW241I06YGXBBDT","8","0","0","0","1","1",,"9925","2017-10-10 15:32:59","22476"
"A2VP0TNWIJVKA8","caus_thomas_fire_v3","3TPZPLC3M0D628CUMIGQ0BPB6P33PC","7","0","0","0","1","1",,"5747","2017-10-10 15:33:17","22477"
"A1OSRB1Q63XXWZ","caus_thomas_fire_v3","39RP059MEHU5K0JU9V341QTSPC5BMF","8","0","0","0","1","0",,"20868","2017-10-10 15:33:27","22478"
"A9310DDBK786Q","caus_thomas_fire_v3","3SLE99ER0NE5J7IDOKTY9SP14GNBZW","8","0","0","0","1","1",,"11256","2017-10-10 15:33:29","22479"
"AYCY10YQ5OZZ7","caus_thomas_fire_v3","3NAPMVF0ZWGSBKCBMW84HFTY0HX72Y","4","0","0","0","1","0",,"2082","2017-10-10 15:33:38","22480"
"AS2WTWYVRW9BV","caus_thomas_fire_v3","382M9COHEHGM4B0NSOWGT8G75VKUEP","6","0","0","0","1","1",,"7853","2017-10-10 15:33:50","22481"
"ACSFNLK07LJ2P","caus_thomas_fire_v3","3GU1KF0O4I2B53G71BVWIUNNUHGBPB","8","0","0","0","1","0",,"22756","2017-10-10 15:34:11","22482"
"A1OMOGIBA6J3OJ","caus_thomas_fire_v3","3BXQMRHWKZZKGZS09MKZ6GLGEXBUME","8","0","0","0","1","1",,"14658","2017-10-10 15:34:13","22483"
"A3MRGTMHCJL67Q","caus_thomas_fire_v3","34T446B1C0FRRR4TYQC1EDSX4U4C0C","8","0","0","0","1","0",,"35103","2017-10-10 15:34:25","22484"
"A3U306W3BPP0J6
","caus_thomas_fire_v3","3LOZAJ85YDEMQZI249C2BE6M2ABX2I","8","0","0","0","1","0",,"20172","2017-10-10 15:34:32","22485"
"A2K9N9ZEJK81XZ","caus_thomas_fire_v3","3R3YRB5GRF4JEYJBCJUUXPQGKFLAU7","8","0","0","0","1","0",,"10853","2017-10-10 15:34:41","22486"
"ACSFNLK07LJ2P","caus_thomas_fire_v3","3GU1KF0O4I2B53G71BVWIUNNUHGBPB","8","0","0","0","1","1",,"8535","2017-10-10 15:35:04","22487"
"A298FAWY76NZA9
A298FAWY76NZA9
A298FAWY76NZA9
A298FAWY76NZA9","caus_thomas_fire_v3","3DY4FPOOA1PBQUUSJKQLO1H9YRJRVO","7","0","0","0","1","1",,"16454","2017-10-10 15:35:10","22488"
"A3EG8X7S467VYQ","caus_thomas_fire_v3","3DPNQGW4LLGJAYDT70M04GQ0PK946S","7","0","0","0","1","1",,"49342","2017-10-10 15:35:15","22489"
"AA4O2W236E3FW","caus_thomas_fire_v3","3Z2R0DQ0JHFDKZRL94MANPLFM3Z2EB","5","0","0","0","1","0",,"27286","2017-10-10 15:35:36","22490"
"A2N4DD7IS7EI2D","caus_thomas_fire_v3","3DPNQGW4LLGJAYDT70M04GQ0PK964U","8","0","0","0","1","1",,"48471","2017-10-10 15:35:45","22491"
"AGO50MPWNWT37","caus_thomas_fire_v3","3H0W84IWBK3UOJ86OU1BOXTNYWHER6","8","0","0","0","1","0",,"17149","2017-10-10 15:35:50","22492"
"AESEZX8S7Z3IC","caus_thomas_fire_v3","3XIQGXAUMC9TC0F8ALTX75NUDQY7X9","7","0","0","0","1","1",,"10213","2017-10-10 15:35:51","22493"
"A2SOHTPWH4VGP5","caus_thomas_fire_v3","3VD82FOHKQPCU8WC0BEC4EOF2XKCO2","7","0","0","0","1","0",,"11844","2017-10-10 15:35:52","22494"
"A1HB76XJP9SBM0
A1HB76XJP9SBM0
A1HB76XJP9SBMO
","caus_thomas_fire_v3","3B837J3LDOXVY2DOPPLGDEX2ZNPRSJ","8","0","0","0","1","1",,"10716","2017-10-10 15:35:54","22495"
"A18V3RFUE8SU7R","caus_thomas_fire_v3","3ATPCQ38J8B0V73GMKRJ0AWTG4YAY9","8","0","0","0","1","0",,"15951","2017-10-10 15:35:56","22496"
" A2MACDVP9MWKHA","caus_thomas_fire_v3","3CN4LGXD5XPLTINZDJHSN7ATOU24YS","7","0","0","0","1","0",,"18271","2017-10-10 15:36:07","22497"
"A2Y4OO1ZK74CSM","caus_thomas_fire_v3","30H4UDGLT2J7OUK4S0L5WAYH6GKMPB","7","0","0","0","1","0",,"7444","2017-10-10 15:36:11","22498"
"A29AX5O8KL48F8","caus_thomas_fire_v3","358010RM5EUVNQG4SJWDDJ3XZ84VXO","7","0","0","0","1","1",,"12565","2017-10-10 15:36:14","22499"
"A22ZZ534XUL2JA","caus_thomas_fire_v3","36V4Q8R5ZK1SO6LJSD0UWFORBC6MQ2","7","0","0","0","1","0",,"10429","2017-10-10 15:36:28","22500"
"A2QMHQXR8K4VJ2","caus_thomas_fire_v3","37UEWGM5HT9V4IEUC66WHDAT9MB1R6","4","0","0","0","1","0",,"1478","2017-10-10 15:36:39","22501"
"A1FQE3NEOHSKOX","caus_thomas_fire_v3","3KAKFY4PGU3ELMPQ9NQ6REOZKB8I3F","4","0","0","0","1","1",,"19444","2017-10-10 15:37:07","22502"
"A1C8FN01981A69","caus_thomas_fire_v3","3ATPCQ38J8B0V73GMKRJ0AWTG4XYAW","8","0","0","0","1","0",,"13276","2017-10-10 15:37:58","22503"
"AEF74ZYJTTEIA","caus_thomas_fire_v3","3M1CVSFP606RM5CUVAAPNOTRHVHQAM","8","0","0","0","1","1",,"8129","2017-10-10 15:38:02","22504"
"A2UHMLMFCP9J72","caus_thomas_fire_v3","3QFUFYSY9YGFTR648TP4YM3DIIA4FR","6","0","0","0","1","0",,"9909","2017-10-10 15:38:05","22505"
"A2Z7HHTA5WOLL5","caus_thomas_fire_v3","3G5F9DBFOPYY10GPNFERAXF3BIMVHW","3","0","0","0","1","1",,"3512","2017-10-10 15:38:28","22506"
"A1MHKBAGZN1P8K","caus_thomas_fire_v3","31Z0PCVWUKGMVJ6O5BS0I22O0UAT7C","6","0","0","0","1","1",,"11451","2017-10-10 15:38:48","22507"
"A3JIXUMSPOB36C","caus_thomas_fire_v3","3QECW5O0KH278FS5HID3KIOS9OFT5X","8","0","0","0","1","1",,"13704","2017-10-10 15:38:50","22508"
"A2FVBM2LXBFCKP","caus_thomas_fire_v3","3H0W84IWBK3UOJ86OU1BOXTNYWHER6","3","0","0","0","1","1",,"29136","2017-10-10 15:39:00","22509"
"A2GTL8ODM5JYA2","caus_thomas_fire_v3","31JLPPHS2UVOH80T7I3BBBKLWK7O3G","8","0","0","0","1","1",,"9987","2017-10-10 15:39:10","22510"
"A1EMBQB8FM6EZH","caus_thomas_fire_v3","3I2PTA7R3TVXYILG71NEH2WNM7BQK1","3","0","0","0","1","0",,"8426","2017-10-10 15:39:32","22511"
"A17AF9I56P3RVV","caus_thomas_fire_v3","3JCG6DTRV3RJ9LJBK67BDO8WLD3QQT","8","0","0","0","1","0",,"25185","2017-10-10 15:39:37","22512"
"A3UVW94KB9UBAJ","caus_thomas_fire_v3","38YMOXR4MU0VJ0WDH6SJZ89R9D86WG","5","0","0","0","1","0",,"5316","2017-10-10 15:39:40","22513"
"A3E3OELJKHW58C","caus_thomas_fire_v3","33OOO72IVHMS701KWS0BYOU214ZCTK","7","0","0","0","1","0",,"13185","2017-10-10 15:39:50","22514"
